Gene	feature_identifier	Protein	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4
ANKZF1	ANKZF1_Q9H8Y5	Q9H8Y5	15.4276872080041	15.4390447169281	15.3004599308285	15.4211788305242	15.6047993347684	15.457706279233	15.5078978694302	15.4286538514704	15.4748611604587	15.469804408211
GORASP2	GORASP2_Q9H8Y8	Q9H8Y8	17.4115567676281	17.2538718201613	17.5367196623045	17.5011587349096	17.3876238802671	17.409707818919	17.3331871078164	17.320129257699	17.3210472734721	17.2739493460676
ZWILCH	ZWILCH_Q9H900	Q9H900	15.4036993296632	15.0691978490835	15.2276396888233	15.5057313213462	15.3362276718231	14.9801152507529	14.5084566352018	14.8270038497073	15.0496008985333	15.1995958779771
HN1L	HN1L_Q9H910	Q9H910	16.1774111250407	16.1567948161579	16.1151792064297	16.1423441192731	16.236445569104	15.9483487334543	15.8664775814935	16.0971294911417	16.0171771439206	15.9902909069194
RNF121	RNF121_Q9H920	Q9H920	14.452702513563	14.3926137170416	14.5633014313104	14.4115948990714	14.4286027281156	14.506772896647	14.7075219048386	14.4094221715523	14.3515290928022	14.3986035120836
SP140L	SP140L_Q9H930	Q9H930	13.6428049328835	13.5837807137662	13.8208552245574	13.9112892426041	13.8122559464995	14.0795535562556	14.0267652197888	14.0494558353848	14.2267475039422	14.0821846605422
SLC25A22	SLC25A22_Q9H936	Q9H936	17.7016501860225	17.8915696651322	17.9682344753031	17.7098702689405	17.7691126540979	17.9945526190576	18.0181698227791	17.9591611156579	17.9162809497469	17.8988485701722
MED20	MED20_Q9H944	Q9H944	12.7873723980435	12.9733777454758	12.9939297258829	12.8996403649066	12.9487603566118	13.0836807088244	12.9939297258829	12.9632332287376	13.19513480444	13.2521179503194
WDR76	WDR76_Q9H967	Q9H967	13.0803753459925	13.1691426600033	12.867632495715	13.0171368392084	13.0265471843581	13.7530524603495	13.8598418770347	13.7305564261429	13.5860194698627	13.6779074829137
QTRTD1	QTRTD1_Q9H974	Q9H974	16.1821808540905	16.1389347725963	16.2604588617164	16.2621618680609	16.2574925123394	16.0622068051673	16.1040040321456	16.2513755786285	16.1523397568402	16.1541260179698
WDR54	WDR54_Q9H977	Q9H977	15.377634224526	15.8549457947082	15.326596273824	15.4715806426582	15.4790512985051	15.5578455199023	15.933324684345	15.8460276610326	15.9030070762455	15.3827623674336
ACTR8	ACTR8_Q9H981	Q9H981	12.9462001648222	12.8156289401426	13.069036793534	13.0723251005152	13.2660334924863	13.0251867559879	13.3872145516681	13.3367602869558	13.1525557271492	13.110359538098
MARCH7	MARCH7_Q9H992	Q9H992	14.812343728552	14.7859898934858	15.0683686659062	14.9970510002847	14.8454761272219	14.8840860523162	14.6845066378657	14.5633014313104	15.0545037247428	15.0715710125329
ARMT1	ARMT1_Q9H993	Q9H993	12.6157202853872	12.3808823236331	12.4529297533891	12.4732343281704	12.5638519643428	12.2610456983346	11.8022122793452	11.9258998697505	12.2117051118364	12.0466872856149
CNOT10	CNOT10_Q9H9A5	Q9H9A5	13.873184015131	13.8839542061463	13.8260810797369	13.8536133526148	13.8524964230017	13.84199508782	13.7690257992581	13.9841583350985	13.7865597979929	14.1493822238876
LRRC40	LRRC40_Q9H9A6	Q9H9A6	16.8279565375709	16.8271936433048	16.7574526233722	16.6904561303238	16.77024093288	16.5934987526713	16.6034439312654	16.6853913945913	16.6590125348549	16.566240475142
RMI1	RMI1_Q9H9A7	Q9H9A7	13.6974792730565	13.4348568979609	13.3615848286409	13.5702189955716	13.4451986269273	13.4848123337929	13.5475763666807	14.0325217855676	13.8253292844368	13.2281282311237
EHMT1	EHMT1_Q9H9B1	Q9H9B1	16.9945628000483	17.0251807888523	17.0932862474362	16.8770908545683	16.9669415969592	17.3022288201892	17.245404571179	17.3022288201892	17.3283663288559	17.2176166698531
SFXN1	SFXN1_Q9H9B4	Q9H9B4	17.2739493460676	17.3292529403716	17.4943322154979	17.4509892260056	17.3101914157302	17.5623541092026	17.5537556941301	17.4449738970828	17.540042274192	17.5909000579653
VIPAS39	VIPAS39_Q9H9C1	Q9H9C1	12.9487603566118	12.7979132097048	12.7090172035892	12.8608574747748	12.867632495715	12.7147247262959	12.4759527897767	12.6732263324444	12.6080867011321	12.5294149647186
COG4	COG4_Q9H9E3	Q9H9E3	17.7989635568604	17.6650717632318	17.6624190201112	17.7487162909045	17.7378152095434	17.4721374278493	17.4433711287608	17.665741976473	17.6037222830509	17.6624190201112
ACTR5	ACTR5_Q9H9F9	Q9H9F9	13.9716137244688	13.9756607878614	14.2414315468762	14.2241281845526	14.2344652550365	14.4330344859651	14.4296027319941	14.3842202997583	14.3479747329281	14.1957252655045
AGO3	AGO3_Q9H9G7	Q9H9G7	15.4487224796236	15.7374158993256	15.3376500238818	15.3607743332028	15.3301003948399	15.5087514745204	15.8050287545352	15.5804640013381	15.3846316012173	15.3618458361156
VPS37B	VPS37B_Q9H9H4	Q9H9H4	14.3587651435906	14.5179300374581	14.3075018199613	14.1294340921528	14.2801614802797	14.2686942189182	14.309728647358	14.336457496178	14.1643094475664	14.2853919541721
MRPL44	MRPL44_Q9H9J2	Q9H9J2	16.6453374738237	16.8427141033505	16.8458256388218	16.577776435574	16.6688097851218	16.8618787668171	16.8925744883908	16.8317212235191	16.7353234071168	16.8033725172473
USP42	USP42_Q9H9J4	Q9H9J4	12.8996403649066	13.3713484423653	12.3943863812737	11.2822881531477	12.711799533799	12.4620766559884	13.6271900746577	12.8461025955011	12.1474631379617	11.5364621193155
KANSL2	KANSL2_Q9H9L4	Q9H9L4	12.9745178730845	12.1904158298641	12.686816037282	12.9820332626055	13.4216479081572	13.307504822717	12.3854188717403	13.3429957532233	12.8475722892033	13.0496482123019
L2HGDH	L2HGDH_Q9H9P8	Q9H9P8	16.5255510076497	16.6342346820417	16.6607778098603	16.4196040393792	16.4573479796452	16.635791585363	16.7058426260611	16.7085467581435	16.5881099710815	16.6573064408812
COPS7B	COPS7B_Q9H9Q2	Q9H9Q2	13.8952868869911	13.9394904702338	13.6483398005569	13.9523412205898	13.8508384955182	13.6898670759117	13.7599549100035	13.9896462844929	13.7102366897108	13.7761088416696
NHEJ1	NHEJ1_Q9H9Q4	Q9H9Q4	11.3006689254783	11.6281786240204	11.3941511734975	11.3383241912537	11.5992284502005	11.1223792926247	11.6420405853778	11.3654484943005	11.3349818825158	11.4742339660135
FKRP	FKRP_Q9H9S5	Q9H9S5	15.8148093019826	15.795157029077	15.97125368283	15.8267561108844	15.879440612073	16.1040040321456	16.2083706055118	16.1252672830281	16.0955877628833	16.1868786241658
ELP3	ELP3_Q9H9T3	Q9H9T3	17.6037222830509	17.5390783999617	17.5320187753533	17.5212686151804	17.5097026154519	17.3813334749975	17.346056250928	17.4056662322518	17.4056662322518	17.4313942476121
RPF1	RPF1_Q9H9Y2	Q9H9Y2	15.9550304005779	16.2387558960925	16.22215575108	16.087242584134	16.1950897059826	16.3267692654776	16.4652831315216	16.2707926494138	16.1539255876865	16.2786472026469
POLR1B	POLR1B_Q9H9Y6	Q9H9Y6	15.5445573302016	15.4585081322892	15.4651595457529	15.6047993347684	15.5927340519274	15.6637075688347	15.4612680353505	15.8191424123723	15.5679524693502	15.6251048165811
FN3KRP	FN3KRP_Q9HA64	Q9HA64	15.8963965108076	15.5057313213462	15.6956241501472	15.7287715105844	15.8022684153131	15.5453367614611	15.3506349989227	15.5057313213462	15.5189443490054	15.4664771388628
TBC1D17	TBC1D17_Q9HA65	Q9HA65	15.915030727239	16.0215185815467	15.7832161289459	15.8273389654571	15.933324684345	15.6610565103259	15.5782318816497	15.5636661595709	15.6973142639117	15.642151641822
CALHM2	CALHM2_Q9HA72	Q9HA72	15.2888319448643	15.7203765069446	15.4382146784115	15.3546620699549	15.2058859735217	14.9503838284064	15.6348012967488	14.9539445907721	14.9677872033616	15.0003533288401
CARS2	CARS2_Q9HA77	Q9HA77	17.8407465399136	17.9185010848471	18.047960938173	17.9143810903307	17.9143810903307	17.9281523259384	18.0271482909083	18.0828190250645	17.9563176988458	17.9319429272057
RSAD1	RSAD1_Q9HA92	Q9HA92	14.2267475039422	14.3068806073007	14.6130782835896	14.3124617362495	14.5147839175542	14.4621525207947	14.5019604125732	14.6387411404986	14.2920654208243	14.3120103921658
SLC52A2	SLC52A2_Q9HAB3	Q9HAB3	15.0804181262246	14.7502818926474	15.1855894515065	15.0988637680797	15.0656793964413	15.1955327627679	15.130605835834	15.4712079649749	15.1069092867303	15.1069092867303
PPCS	PPCS_Q9HAB8	Q9HAB8	14.8895972551185	14.8676766304021	14.7751070502927	14.6319667417537	14.8159411865358	14.2262782248781	14.1389213494059	14.2296590070515	14.2840505450174	14.1579966083725
UBTD1	UBTD1_Q9HAC8	Q9HAC8	13.3115606432007	13.4171301821909	13.3840384000357	13.2476032468359	13.307504822717	13.3027842604208	13.2188720942473	13.3379731681386	13.5230982936807	13.5537011859066
WDR41	WDR41_Q9HAD4	Q9HAD4	13.5702189955716	13.2402185122035	13.5265404149129	13.7584628309315	13.5917211238015	13.6453216511635	13.7486716233779	13.6955957303437	13.633866543864	13.7963925604348
MEAF6	MEAF6_Q9HAF1	Q9HAF1	13.4007252943557	13.5475763666807	13.1988064245505	13.0584545784076	13.1493669109705	13.3996701214676	13.6593125158849	13.2973590746141	13.503676291535	13.3941708629022
SAP30L	SAP30L_Q9HAJ7	Q9HAJ7	13.9476298514177	13.8011210004924	14.0777979403904	13.9029703385864	13.9024094484291	14.2725312227563	14.2305821055496	14.3287407283939	14.2810913496886	14.1093433182498
NMNAT1	NMNAT1_Q9HAN9	Q9HAN9	15.5838726403219	15.0471926552158	15.4112444768974	15.7945538654691	15.3857595818452	15.3255147893048	15.3694421743069	15.5505960030343	15.2316684296486	15.3694421743069
C17orf75	C17orf75_Q9HAS0	Q9HAS0	14.6441001678832	14.8466884120469	14.6451901865043	14.7642294622931	14.6719118105738	14.5627641804038	14.7443350044682	14.5100578609124	14.5434347845552	14.5763264244771
SIAE	SIAE_Q9HAT2	Q9HAT2	14.6213227402022	14.554427845447	14.6569154589103	14.4854626514947	14.3652415292628	14.5587314498131	14.4271413235345	14.5627641804038	14.6011513336159	14.4745221250386
PLEKHA5	PLEKHA5_Q9HAU0	Q9HAU0	17.9797020822648	18.0039281519406	18.0117453978079	17.949698857782	17.9945526190576	18.0793948155251	18.1654612924789	18.1844845102255	18.1821811655753	18.1208873691322
SMURF2	SMURF2_Q9HAU4	Q9HAU4	15.8123105148189	15.7213773065889	15.6924108495122	15.8523891005961	15.7604600065848	15.5666257350862	15.5186203248308	15.8065765803411	15.5570745523409	15.6209188876287
UPF2	UPF2_Q9HAU5	Q9HAU5	16.8070999619542	16.6688097851218	16.4878698796686	16.6279322286992	16.6419242015142	16.52924382134	16.5736271140351	16.52924382134	16.6004782023258	16.4941840614119
GNB4	GNB4_Q9HAV0	Q9HAV0	14.9624358989465	15.1451558672964	15.0630052536801	15.0299189196411	15.0921420645213	15.6524452057073	15.6488372693185	15.6667709904474	15.3812868226763	15.573533721456
XPO5	XPO5_Q9HAV4	Q9HAV4	17.8902383754017	17.7305551874369	17.7378152095434	17.9079805771614	17.8837694505359	17.667608304414	17.5278868341915	17.7234610040879	17.665741976473	17.6865620214915
GRPEL1	GRPEL1_Q9HAV7	Q9HAV7	12.6591865005063	13.3192675845542	12.678381982044	12.6983660028702	12.3474078391582	12.8660178451844	13.5250786064788	13.0483322068482	12.9081516053588	12.7801102604663
CLK4	CLK4_Q9HAZ1	Q9HAZ1	13.7619561188174	13.9623150209302	13.3840384000357	13.5617399163741	13.4972602158161	14.0523042582583	14.6379683110628	14.2822338761683	13.7953318672528	13.9166053574514
C12orf10	C12orf10_Q9HB07	Q9HB07	15.6855383991376	15.5636661595709	15.6337012301287	15.6067883552249	15.6524452057073	15.5666257350862	15.4317145775149	15.5545295178554	15.4477456332542	15.5438659539846
BCL2L12	BCL2L12_Q9HB09	Q9HB09	15.7385502113298	16.1000859383754	15.7337463058383	15.5965031594664	15.5327482253175	15.732933132113	16.1389347725963	15.8238721726357	15.6651451140176	15.6436937564808
PLEKHA2	PLEKHA2_Q9HB19	Q9HB19	15.0587585664084	15.0161057986896	15.0195665583601	15.1431751225182	15.0609359058513	14.9507409947128	14.8108493799682	14.8756348060991	14.9315615904619	15.015124483924
PLEKHA3	PLEKHA3_Q9HB20	Q9HB20	15.1151664319138	14.5744871879179	14.87255945698	15.1642632292966	14.9730190956345	14.9475122429013	15.1218501784955	15.1184587019274	15.0997299869352	15.128612923977
SCPEP1	SCPEP1_Q9HB40	Q9HB40	15.5791653572906	15.4633807613791	15.593468017169	15.4974007950667	15.5856159008704	15.7462486507194	15.6997624079932	15.7903935849981	15.7407746529676	15.6529780144803
SP110	SP110_Q9HB58	Q9HB58	12.4482359573348	12.3236968882625	12.4404997403007	12.5594452772066	12.4865093777536	12.9429015053686	13.0044979411109	12.7161732361359	12.7680585542743	12.9659135971238
NTN4	NTN4_Q9HB63	Q9HB63	12.7428716025632	12.5685144257716	12.8134768659625	12.7801102604663	12.6305427762312	12.4600292754755	12.1827214302744	12.102063292724	12.2270584838941	12.245444246712
CACYBP	CACYBP_Q9HB71	Q9HB71	15.3666071029023	15.5241497084725	15.4831243985967	15.7337463058383	15.4799959928909	15.5186203248308	15.556452160123	15.4936295802939	15.6394810065427	15.6808138110448
RRAGC	RRAGC_Q9HB90	Q9HB90	15.0525310601124	15.2471788333831	15.2162257243774	15.1300152653059	14.9100628910131	14.5968170933805	14.6830857246765	14.4588393290062	14.6639895734632	14.7052339969229
RC3H2	RC3H2_Q9HBD1	Q9HBD1	12.3197950829828	12.6080867011321	12.3400029892699	12.7074928291575	12.6271333094034	12.6896444557957	12.6966217490338	12.8985109625268	12.6092833068132	12.6493618095862
ZFYVE1	ZFYVE1_Q9HBF4	Q9HBF4	14.1429841123201	13.9662046476511	14.2232167092045	14.4327032385846	14.0862069157659	13.8402494941336	13.9929545554522	13.9850825968448	14.0636559771639	13.9436474412463
ATP6V0A4	ATP6V0A4_Q9HBG4	Q9HBG4	16.065185381018	16.0009080764531	16.2355007505831	16.0233624994821	16.0746939605443	16.1665726740902	16.1101841883823	16.0666037558007	16.0777334857652	16.0922343664104
IFT122	IFT122_Q9HBG6	Q9HBG6	12.1845370611249	12.3176383508086	12.2014724784198	12.8587636451049	12.8166076039654	12.7999041883549	12.8996403649066	12.5969133999369	12.734657756023	12.9164595836105
RHOF	RHOF_Q9HBH0	Q9HBH0	14.9806775296056	14.9171457750023	14.8797649229846	14.9825831852313	15.0338029258113	15.1218501784955	15.1126485620203	14.9677872033616	15.0340132686106	15.1334166227846
PDF	PDF_Q9HBH1	Q9HBH1	16.2275481569573	16.3191304221953	16.3490636892466	16.2018147845325	16.3303855552067	16.5328258620056	16.4737675904662	16.3784543476914	16.3641506010045	16.4461846083958
RDH14	RDH14_Q9HBH5	Q9HBH5	17.8868017898213	17.8937571155779	18.0105827652396	17.9162809497469	17.9654095240466	17.9348414030267	18.0421599128787	17.9716810012696	17.9130939989773	17.9348414030267
AS3MT	AS3MT_Q9HBK9	Q9HBK9	13.3039687469752	12.9261799254615	13.2093800744214	13.0111239440026	12.7905848402564	13.0414906670444	13.0466292862896	13.2960588313558	13.1814475593777	13.0074474377376
PLGRKT	PLGRKT_Q9HBL7	Q9HBL7	14.6830857246765	14.5256759134737	14.7940012221665	14.8741861437385	14.6845066378657	14.6845066378657	14.6849547146505	14.5241762273477	14.9026908152546	14.8159411865358
VEZT	VEZT_Q9HBM0	Q9HBM0	15.3703407721407	15.3324209793666	15.6136647463928	15.435605977345	15.3711581348574	15.4748611604587	15.6610565103259	15.5985954832791	15.703684387985	15.5346322007436
SPC25	SPC25_Q9HBM1	Q9HBM1	14.6845066378657	14.5145442029247	14.5419306500865	14.7415415711912	14.5664882659547	14.6793777281738	14.5773388298124	14.6024209899718	14.8346612112849	14.8386222949387
TAF9B	TAF9B_Q9HBM6	Q9HBM6	16.2866554307977	16.0622068051673	16.1539255876865	16.3182743215448	16.2392664364383	16.393121355402	16.163790105409	16.3621495243541	16.2714660846965	16.1904087168669
SLC38A10	SLC38A10_Q9HBR0	Q9HBR0	16.7062230083861	16.7054622437361	16.7812000341785	16.7517831309901	16.6642280225748	16.6620553870163	16.6969816435434	16.5507511573393	16.7413929790402	16.7254869646965
TMEM165	TMEM165_Q9HC07	Q9HC07	14.5879438360033	14.7874253737884	14.768863366529	14.6018580275284	14.6675666278938	14.5402582627467	14.7708450529248	14.8497644812691	14.5671564752411	14.5256759134737
SLC25A19	SLC25A19_Q9HC21	Q9HC21	11.4017932906857	11.5592993773127	11.7407391829131	11.4493183094357	11.273029342494	11.4428307664726	12.2226027327602	11.5774216319749	11.6457174413214	11.5443028338875
EML4	EML4_Q9HC35	Q9HC35	17.5253418459484	17.4612779936828	17.2998970516848	17.4294616462994	17.4280971686878	17.2828240905738	17.1202618801841	17.222164354067	17.3298736639795	17.2511840583573
RNMTL1	RNMTL1_Q9HC36	Q9HC36	16.3725594163757	16.4275162950059	16.5018104641256	16.4159395495603	16.4110147363632	16.626820011418	16.664563704411	16.6064478863834	16.6539903404782	16.6078650931691
GLOD4	GLOD4_Q9HC38	Q9HC38	16.4806169401053	16.3831936254059	16.2824626173461	16.3551528637335	16.4755330407226	15.7615424647208	15.584804123716	15.5679524693502	15.9035360853891	15.9259730516747
CBX8	CBX8_Q9HC52	Q9HC52	15.2528050214584	15.1036989696471	14.9045457463895	15.2560810958138	15.2389976661013	15.3541470454765	15.3891825048713	15.6937928183338	15.437106146358	15.3432584614876
MCCC2	MCCC2_Q9HCC0	Q9HCC0	18.4808031630242	18.5717539402071	18.5534737646457	18.4768605822047	18.42295379693	18.5664958067331	18.6708288502019	18.5684243775384	18.5497619214357	18.501152274604
ZFYVE28	ZFYVE28_Q9HCC9	Q9HCC9	12.5294149647186	12.2072486394328	12.2580634650446	12.2117051118364	12.2117051118364	11.866290563791	12.3304917200571	12.1804232582543	11.9927202583129	11.9410506026413
NCOA5	NCOA5_Q9HCD5	Q9HCD5	17.4313942476121	17.4688528883606	17.4214154608296	17.4550235339156	17.4682796481683	17.6942038231138	17.7407326277407	17.6291434721284	17.7159091736646	17.6783150797755
TANC2	TANC2_Q9HCD6	Q9HCD6	16.1101841883823	16.1049811996396	15.9943851548428	16.0598697762196	16.1563997652658	16.1898453542139	16.0465357365999	16.2167879924941	16.2635373481584	16.2226327307026
EPG5	EPG5_Q9HCE0	Q9HCE0	17.2828240905738	17.1606079788773	17.1555334798503	17.3430479391508	17.1982219514287	16.5466043898299	16.5433930840705	16.4992663482157	16.5497005004934	16.6547499213946
MOV10	MOV10_Q9HCE1	Q9HCE1	16.4941840614119	16.492771362001	16.5901527974157	16.5428567040564	16.6453374738237	16.8487666377362	16.8759695855012	16.884522432163	16.822242599412	16.829298817421
SMURF1	SMURF1_Q9HCE7	Q9HCE7	12.6039807434967	13.3529890155155	12.6620528899371	12.7828774646882	12.5403890384774	12.7190137292789	13.3833401284979	12.4219991581015	12.884112626215	12.6434938869405
ANO8	ANO8_Q9HCE9	Q9HCE9	14.8466884120469	14.7068494602575	15.0020469429348	14.855494024265	14.7969855122203	15.1151664319138	15.1838567543738	15.8672220438459	15.2120389102753	15.2058859735217
GBA2	GBA2_Q9HCG7	Q9HCG7	13.6178171998591	13.7738457697478	13.4837173832196	13.7797023707491	13.6410699843497	13.7496383596075	13.7750942534241	13.6898670759117	13.6691584712252	13.724298017948
CWC22	CWC22_Q9HCG8	Q9HCG8	16.8715780613312	16.7062230083861	16.8962603274511	16.7832648767439	16.822242599412	17.1046178516835	17.1325690725577	16.9762462794286	17.0781880127495	17.0294651108364
NCKAP5L	NCKAP5L_Q9HCH0	Q9HCH0	10.9416612688341	11.0067861193038	11.4814165747518	11.4392601543495	11.5539666329531	10.7124147391463	10.4287350171777	10.9467901424039	11.1799990439968	10.8681946116636
SYTL2	SYTL2_Q9HCH5	Q9HCH5	12.2270584838941	12.327928122982	12.3197950829828	12.6290230587919	12.3197950829828	12.498679259494	12.444133551407	12.5769470569304	12.7177980876429	12.6806705880865
TNRC6C	TNRC6C_Q9HCJ0	Q9HCJ0	10.987260022635	10.8006418151907	10.7519415913201	10.1379581194897	10.0092281888519	10.8829656829778	9.56332525579086	8.31937594997482	11.1223792926247	10.5915949377561
CHD8	CHD8_Q9HCK8	Q9HCK8	15.4960676789688	15.148898963108	15.2327742501399	15.4929969696155	15.2951057445485	15.5644317473116	15.3929690755197	15.6628976322608	15.4527928982176	15.4267583312576
GPAM	GPAM_Q9HCL2	Q9HCL2	14.6219736608651	14.89746337138	14.9265239961993	14.8651352654494	14.6955137561006	14.9635505313749	14.8262496992005	14.6682167020035	14.8840860523162	15.0499499634715
KIAA1549	KIAA1549_Q9HCM3	Q9HCM3	8.43665347834163	10.8132602414472	9.59839102324692	9.91315580057204	10.3319080671995	8.68656404673996	3.9771498272956	9.84743103804956	8.04595002463638	8.5769237019793
EPB41L5	EPB41L5_Q9HCM4	Q9HCM4	13.4572302328029	13.5045932625243	13.5521095300547	13.4577815534537	13.4228015600157	13.7823219595883	13.5751120340867	13.7203329278901	13.7655107699831	13.6819452875101
TMEM8A	TMEM8A_Q9HCN3	Q9HCN3	12.0133827248943	12.1041505353675	11.9758771751856	11.8538566411088	11.3504589783093	12.2000305120135	12.0907291744686	12.5280195350286	12.2000305120135	12.132755366818
GPN1	GPN1_Q9HCN4	Q9HCN4	15.2637387983327	14.8217872990135	14.828119966228	15.1095340930191	15.0804181262246	14.5744871879179	14.5702780135801	14.7213757947769	14.7075219048386	14.6748272988513
SDF2L1	SDF2L1_Q9HCN8	Q9HCN8	14.7159494498817	14.7201348676922	15.2995142563636	15.2514175209214	15.0481119402887	14.4807994443961	14.5075220561069	14.3796931474878	14.4100786077644	14.5019604125732
CSNK1G1	CSNK1G1_Q9HCP0	Q9HCP0	12.23707119248	12.9939297258829	12.6220368992	12.5983542527993	12.4713093375951	12.0813753049405	12.0602623363615	12.3051079903	12.9686332332948	12.9081516053588
XAB2	XAB2_Q9HCS7	Q9HCS7	17.4294616462994	17.3822947852448	17.4612779936828	17.5361193084107	17.4673156702381	17.6264729399798	17.5617272787629	17.4663830684829	17.6223852174818	17.6187735451676
CELSR2	CELSR2_Q9HCU4	Q9HCU4	12.092570747812	11.6648887748422	12.5110616633411	12.3826688945494	12.0023002605721	11.9758771751856	12.2014724784198	12.1377646521538	11.8517311757715	11.9831610081537
PREB	PREB_Q9HCU5	Q9HCU5	17.4807660898598	17.5635966415128	17.6331183932076	17.5111359987169	17.609722638623	17.5809245502029	17.6214015365976	17.6016754528823	17.6381788042994	17.6247430491971
POLD4	POLD4_Q9HCU8	Q9HCU8	12.2610456983346	12.0655653497402	12.6688667258626	12.4423893936606	12.5891349296931	12.6983660028702	12.4713093375951	12.4274927295703	12.6171341992388	12.806724848444
BRMS1	BRMS1_Q9HCU9	Q9HCU9	10.4758340368032	10.4758340368032	10.0842321567324	10.7952042200595	10.6060875869423	10.7824931971938	10.3678521225919	10.7185725520956	10.6993214277791	10.4513298634137
SRA1	SRA1_Q9HD15	Q9HD15	14.8911174034088	15.0195665583601	14.8346612112849	14.8240009365577	14.8191748948189	14.5985340374428	14.7306053319825	14.7306053319825	14.8773890669431	15.0116081756901
ATP13A1	ATP13A1_Q9HD20	Q9HD20	17.839366851957	17.9699166514075	17.9912072901703	17.8364742258683	17.8354303722458	17.8247830547402	17.9934816735806	17.8384690075189	17.8638026884089	17.7815291548859
MRS2	MRS2_Q9HD23	Q9HD23	16.2895755143974	16.5157913548691	16.4372747163175	16.3621495243541	16.3001767281813	16.475957133439	16.5119456265795	16.3730528901801	16.5208396181171	16.5489861017642
GOPC	GOPC_Q9HD26	Q9HD26	15.588920868084	15.6651451140176	15.6863998158806	15.548505990758	15.5654580971641	15.4974007950667	15.6072855255581	15.2995142563636	15.5241497084725	15.5337961986969
MRPL47	MRPL47_Q9HD33	Q9HD33	16.1423441192731	16.1471925584661	16.2960080477035	16.133351794865	16.1738481897995	16.1962070327513	16.2190906017493	16.0773248733798	16.1461941070082	16.2560081611375
LYRM4	LYRM4_Q9HD34	Q9HD34	13.489196485309	13.7000579519958	13.7203329278901	13.711176694789	13.683644607486	13.7545135493661	13.9606737801559	13.6220493104737	13.7077627996541	13.8193143195837
CHMP1A	CHMP1A_Q9HD42	Q9HD42	14.6070736165749	14.421250783911	14.7283703582767	14.5763264244771	14.6555619837787	14.5425176835393	14.2715094386976	14.2265128644102	14.4175101384315	14.4543811583125
TM9SF3	TM9SF3_Q9HD45	Q9HD45	16.0328193277769	16.268532050823	16.3051447821262	16.3077301894995	16.1898453542139	16.1179519845973	16.1179519845973	15.926560020221	16.2306358199479	16.3094386749914
RANGRF	RANGRF_Q9HD47	Q9HD47	11.223814979751	11.5644287038775	11.0456059850998	11.5062560217298	11.7700541862988	11.7538586737917	11.1547663902835	11.3244342683341	11.866290563791	11.6420405853778
XAGE1A	XAGE1A_Q9HD64	Q9HD64	11.3422954624893	11.3349818825158	11.4981267997494	11.2112273335267	11.2849043142577	11.1012942641074	11.2507888133857	10.9048392252326	10.9416612688341	11.0300646322467
MYO10	MYO10_Q9HD67	Q9HD67	11.8766299682702	11.0681461851781	11.2062900531598	10.9645872188292	11.1012942641074	10.2785375948621	10.987260022635	10.7746240703788	11.1112976420027	11.5009584377415
JPH1	JPH1_Q9HDC5	Q9HDC5	14.1120825283439	13.9722821565113	14.1781406214442	14.031620403968	13.9204391239054	14.2148024301139	14.2363702442856	14.0226599806114	14.2460359849605	14.1974732763024
APMAP	APMAP_Q9HDC9	Q9HDC9	17.6853369661556	17.727790097793	17.8190041310721	17.6173742188013	17.5803395948917	17.9451962778892	17.9541151110239	17.9301453379726	17.9030937292457	17.871147049477
WDR6	WDR6_Q9NNW5	Q9NNW5	16.0360821488643	15.965916959856	15.8748663828993	15.9995895844458	16.0410271386957	15.9939578595443	15.7262959208436	15.7668872703229	15.8672220438459	15.9411066864333
TXNRD2	TXNRD2_Q9NNW7	Q9NNW7	14.0464139502865	14.2867114236759	14.4520311412088	14.2561914403237	14.1315686894185	14.3580710507332	14.4594038529953	14.1798502783858	14.4263013817977	14.4621525207947
TUFT1	TUFT1_Q9NNX1	Q9NNX1	15.6376534522994	15.6656176249604	15.4259301249617	15.425278037447	15.5521838154042	15.4894193806914	15.4866640524812	15.6789917019797	15.4548739743222	15.4396311861082
FAM60A	FAM60A_Q9NP50	Q9NP50	13.2415203792397	13.2999545042195	13.2641696032065	13.3587839511361	13.112670779593	13.3093322526187	13.3314203132448	13.391938094422	13.5156226877145	13.2366506993286
ABCB6	ABCB6_Q9NP58	Q9NP58	16.2587540666908	16.1821808540905	16.2621618680609	16.3118092466747	16.4004362841161	16.2824626173461	16.4337686341566	16.3126810071405	16.2837098085061	16.2964596404535
ARFGAP3	ARFGAP3_Q9NP61	Q9NP61	16.0916474455721	16.087242584134	15.9603431212186	16.079416836238	15.9270462324464	15.682833943953	15.4346045058774	15.7203765069446	15.6667709904474	15.6888815399418
ZCCHC17	ZCCHC17_Q9NP64	Q9NP64	10.6618266359526	11.6917261879167	11.0230902915138	10.9959713750205	11.6117860901044	11.2546850605326	11.0762804820401	11.2331713385125	10.9243719293233	11.2296409839588
HMG20A	HMG20A_Q9NP66	Q9NP66	15.8339765954856	15.6886047914401	15.7925835883152	15.8195342748726	15.8672220438459	15.9087203058897	15.9761226695835	15.8642789846044	15.9259730516747	15.9520878635089
RAB18	RAB18_Q9NP72	Q9NP72	17.9860678947853	18.0441530749583	18.1000193740572	18.0248102116948	17.9563176988458	17.9361857545787	17.8782452864907	17.822134293834	17.9699166514075	17.9699166514075
