feature_identifier	mz	mummichogID_hsa_biocyc
Row.1139_106995	300.157095387458	C06174,C05322,C05179
Row.1140_122468	289.119798831438	
Row.1141_81707	257.135435753115	
Row.1142_114009	266.123254285941	CPD-1097,CPD-12022,CPD0-1123,C01594,NACMUR
Row.1143_117713	539.2104471131	
Row.1145_74769	225.159269409867	CPD-7867
Row.1146_96908	228.136995751283	C06174
Row.1148_2055	111.041808568628	BUTYRIC_ACID
Row.1149_2287	219.135238250909	
Row.1150_86056	284.125503521448	C01735
Row.1151_97480	282.131088226488	
Row.1152_100078	373.198548419723	C05294,HYDROXY-915-DIOXOPROSTA-13-ENOATE
Row.1153_88329	219.146588122991	CPD66-18
Row.1154_81958	292.226721642246	
Row.1155_69387	268.15218964243	ACETYL-ETCETERA-L-ASPARAGINE
Row.1156_108136	299.219189499794	
Row.1157_93214	499.230143730075	
Row.1158_54958	537.25134559177	BILIVERDINE
Row.1159_85052	340.224830200613	
Row.1160_98450	275.067722434385	CPD-11665,CPD-13393
Row.1161_2598	251.161296944394	
Row.1163_98923	211.072759866151	C00881,C00526
Row.1164_111061	448.280140703958	
Row.1165_124111	387.271779596492	
Row.1166_108752	267.193011601232	
Row.1167_71447	225.109290732304	CPD-10806
Row.1168_94233	351.177849523549	
Row.1169_92402	411.162468761844	5-10-METHENYL-THF
Row.1170_98856	249.157221169493	
Row.1171_75116	314.136153596269	
Row.1172_89434	200.06797097801	CPD-11671,INDOLE-3-GLYCOL,C00255
Row.1173_98695	325.198647879462	CPD-11268
Row.1174_32599	453.230726017787	
Row.1175_11870	306.080820477	6-PYRUVOYL-5678-TETRAHYDROPTERIN,CPD-374,C00387
Row.1176_61095	305.147543320306	
Row.1178_5440	155.078702034959	CPD0-1082,L-ORNITHINE
Row.1179_92390	381.188093397692	C01674
Row.1180_78936	341.193578619987	
Row.1181_2155	189.088323078009	C01149,AGMATHINE,CPD-9978
Row.1182_77504	274.141012948856	
Row.1183_100667	381.167170752641	
Row.1184_114502	336.251212597475	
Row.1185_115596	365.172515133835	
Row.1186_97105	199.072742997336	CPD-7620,C00299
Row.1187_57689	511.17998129603	
Row.1188_135965	771.487362209823	
Row.1189_129331	757.472550768843	
Row.1190_109146	270.205930245999	
Row.1191_3207	157.0469202346	BUTYRIC_ACID
Row.1192_2318	257.187090002387	
Row.1193_98701	380.146844015391	CPD-7710
Row.1194_2242	167.103974311442	CPD-195
Row.1195_2547	233.078155016074	ARG
Row.1196_61629	174.091094595303	CPD-12018,CPD-12021,C06526
Row.1197_91327	275.06759593665	CPD-11665,CPD-13393
Row.1198_61502	213.145841747568	
Row.1199_63229	277.104170437527	
Row.1200_43634	669.294135638782	
Row.1201_73382	252.158997417333	
Row.1202_2463	274.838734370535	
Row.1203_99588	252.193689301648	
Row.1204_111418	237.146020267215	
Row.1205_103418	342.101632745241	
Row.1206_115168	269.17221496738	DODECANOATE
Row.1207_109297	351.156698412745	CPD-12016
Row.1208_99731	266.172898644846	
Row.1209_86922	230.151916191552	
Row.1210_96837	279.120073599724	CPD-731
Row.1211_101279	236.162179945217	
Row.1212_70219	443.167248613633	5-METHYL-THF,CPD0-1081
Row.1213_127330	349.060002613548	
Row.1214_95540	276.157489212556	
Row.1215_2721	195.098938251468	
Row.1216_65078	475.214716074877	
Row.1217_115925	238.12024056661	CPD-13711
Row.1218_2441	413.265963560203	
Row.1219_119630	323.255679270854	ARACHIDONIC_ACID
Row.1220_2689	361.234550199685	ALPHA-ANDROSTAN-3BETA17BETA-DIOL,CPD-13179
Row.1221_23850	611.279621859525	
Row.1222_81425	254.172773811232	
Row.1223_63591	277.190164033711	CPD-292
Row.1225_115509	307.224300160897	13E-11-ALPHA-HYDROXY-915-DIOXOPROST-1,20-OH-LTB4,3-BETA-HYDROXYANDROST-5-EN-17-ONE,5Z13E-15S-1115-DIHYDROXY-9-OXOPROS,5Z13E-15S-69-ALPHA-EPOXY-11-ALPHA,5Z13E-15S-9-ALPHA15-DIHYDROXY-11-O,ALPHA-HYDROXY-915-DIOXOPROSTANOATE,ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA,CPD-292,CPD-342,HYDROXY-915-DIOXOPROSTA-13-ENOATE,PROSTAGLANDIN-H2,C00535
Row.1226_50529	329.156697576764	C05179
Row.1227_94749	277.083295306147	CPD-13711,PTEROATE
Row.1228_109690	227.104192828158	C00931,CPD-14736
Row.1229_98525	294.109829778096	CANAVANINOSUCCINATE,S-HYDROXYMETHYLGLUTATHIONE
Row.1230_81032	324.157170391453	C07344
Row.1231_43845	455.262658517897	
Row.1232_66091	291.119900449875	
Row.1233_104121	222.14642866105	
Row.1234_118226	425.287507555213	CPD-12452
Row.1235_98773	260.221874242908	
Row.1236_54334	449.234947870227	
Row.1237_32822	438.713850316449	
Row.1238_80996	240.157214732316	
Row.1239_11166	291.069699275555	C00294
Row.1240_46174	709.338654616548	
Row.1241_34036	215.125062270968	
Row.1242_68248	282.109630116959	
Row.1243_100540	247.178405715012	
Row.1244_82580	295.151246808724	C00449
Row.1245_85374	300.193406120822	
Row.1247_83619	314.23199727861	
Row.1248_46597	354.193290680287	
Row.1249_76602	251.125027166634	
Row.1250_112772	261.088407175046	
Row.1251_130028	373.235008465907	ARACHIDONIC_ACID
Row.1252_87673	222.110346214563	CPD-13394
Row.1253_95585	273.109472348897	
Row.1254_97641	392.240756068391	
Row.1255_106405	257.150976231037	
Row.1256_83149	425.156774250744	
Row.1257_2415	229.140786432702	PTEROATE
Row.1258_3081	253.213372414763	
Row.1259_100730	313.23487772716	CPD-13092,CPD-13093,CPD-13094,CPD-13089,CPD-13090,CPD-13091,CPD-730
Row.1260_61987	300.120361249959	ACETYL-ETCETERA-L-ASPARAGINE
Row.1261_101512	271.187790037002	
Row.1262_94736	261.109414029227	CPD-13711,CPD-596,C00214
Row.1263_114536	425.136166479483	
Row.1265_107860	295.224209907714	CPD-13089,CPD-13090,CPD-13091,CPD-730,CPD-13092,CPD-13093,CPD-13094
Row.1266_2281	231.062504900754	
Row.1267_3662	318.773104134672	
Row.1268_2477	690.552123121363	
Row.1269_93655	223.143719363994	L-ARGININO-SUCCINATE
Row.1270_54798	419.225083588518	
Row.1271_105367	253.029178083803	
Row.1272_76054	223.130109857157	
Row.1273_2309	253.140712928774	
Row.1274_62283	287.14603045855	C01516
Row.1275_77162	260.164124358475	
Row.1277_136635	683.435788864252	
Row.1278_73452	229.13106073524	
Row.1279_125885	198.127715870712	ALBENDAZOLE-S-OXIDE
Row.1280_89531	287.088791019721	
Row.1281_76799	203.067557051938	1-INDANOL,4-GUANIDO-BUTYRAMIDE
Row.1283_112598	252.157287572393	
Row.1284_109199	303.099146870082	
Row.1286_132189	268.226915840597	
Row.1287_110404	381.167316307702	
Row.1288_67371	339.190871833623	
Row.1289_73252	247.093725661743	C00120,C00526
Row.1290_65036	254.116911546836	
Row.1291_70579	283.187545539718	C02567
Row.1292_99087	339.054186797526	NICOTINATE_NUCLEOTIDE,NICOTINATE_NUCLEOTIDE,CPD-11281
Row.1293_86315	227.067499817711	C00475,C00299
Row.1294_2724	155.103980108729	
Row.1295_79862	203.067597878793	1-INDANOL,4-GUANIDO-BUTYRAMIDE
Row.1297_104126	271.130374994451	CPD-9700,7-8-DIHYDROPTEROATE
Row.1298_77420	198.148578226243	
Row.1299_70845	309.203287293625	
Row.1300_87874	229.119726100513	CPD-7229
Row.1301_70636	313.161803578191	CPD-7710
Row.1302_83195	330.187172918307	
Row.1303_56623	302.099456386522	
Row.1304_99743	243.135529279378	CPD-3482,CPD-3484,CPD-11962,CPD-9700
Row.1305_3908	335.291739005121	ARACHIDIC_ACID,PHYTANATE
Row.1307_114811	267.044882490899	VANILLYL_MANDELATE
Row.1309_2439	203.067475732748	1-INDANOL,4-GUANIDO-BUTYRAMIDE
Row.1310_129165	549.340348447103	
Row.1311_108262	209.151189526321	C00449
Row.1312_82211	238.141912222682	
Row.1313_57338	651.284567136329	
Row.1314_62281	285.157490777879	PROTOPORPHYRINOGEN
Row.1315_2648	201.073109514814	
Row.1316_28789	409.204253159582	
Row.1317_82709	299.182600215347	
Row.1318_89266	503.282700615281	
Row.1319_76172	394.162277562605	C05322
Row.1321_4036	302.828947716238	
Row.1323_76628	270.109731662286	
Row.1324_106034	425.1365424335	
Row.1325_92981	299.08781132995	NALPHA-GAMMA-L-GLUTAMYLHISTAMINE
Row.1326_74666	254.114802544436	
Row.1327_113986	255.098970086685	CPD-10488,NICOTINAMIDE_RIBOSE
Row.1328_2393	315.192740434567	C01780,C00762,HYDROXY-915-DIOXOPROSTA-13-ENOATE
Row.1329_90868	268.188211234593	
Row.1330_57352	303.169186288952	
Row.1331_82724	385.220008052304	
Row.1332_45056	499.252401667784	
Row.1333_100113	409.162012062952	
Row.1334_84629	247.093869412323	C00120,C00526
Row.1335_72207	224.161789268053	
Row.1336_101509	265.104432982774	
Row.1337_59737	333.166642580963	
Row.1338_69832	288.157283116852	
Row.1339_73781	201.088281578204	CPD-13403,CPD0-1445,C00526,C00299
Row.1340_84394	249.14583533269	C00449
Row.1341_72231	221.125782829096	
Row.1342_89052	273.109419706832	
Row.1343_73454	185.05695474338	C02373,CPD-499,TRANS-2-HEXENOL
Row.1344_99927	288.19451825671	
Row.1345_94409	298.104595054816	CPD-11406
Row.1346_2064	201.051812421818	1-INDANONE,CPD-488,CPD-499
Row.1347_60797	381.188254585488	C01674
Row.1348_3058	714.57916642977	
Row.1349_106834	462.259339089812	
Row.1350_81619	178.122426443165	
Row.1351_2839	203.052374527343	67-DIHYDROPTERIDINE,ALPHA-D-GALACTOSE,ALPHA-GLUCOSE,BETA-D-FRUCTOSE,CPD-12601,CPD-13559,CPD-9569,GALACTOSE,GLC,C00137
Row.1352_2325	177.051885286264	CARBAMYUL-L-ASPARTATE,BENZYL-ALCOHOL,C00719,DI-H-OROTATE
Row.1353_27218	208.094133749681	CPD-13395
Row.1354_109497	317.135931788874	
Row.1355_68126	462.222488987654	CPD0-1082
Row.1357_98212	369.22500536868	HYDROXY-915-DIOXOPROSTA-13-ENOATE
Row.1358_87213	215.049743674755	L-GAMMA-GLUTAMYLCYSTEINE
Row.1359_77615	225.109328474937	CPD-10806
Row.1360_115081	244.22701972703	C02567
Row.1361_68045	299.146056732729	C06171,CPD-7712,CPD-7713
Row.1362_2239	233.150855264611	C00449
Row.1363_128863	365.136001936115	
Row.1364_2688	129.052129022082	ISO-PROPANOL,PROPANOL
Row.1365_76305	321.166941243404	
Row.1366_75640	267.192863871667	
Row.1367_118876	490.290828214095	
Row.1368_101532	251.04997252595	PYRIDOXINE-5P
Row.1369_88571	211.093766579162	CPD-11670
Row.1370_117386	174.127655598645	
Row.1371_108316	243.099127465159	C00214,3-HYDROXY-L-KYNURENINE,7-8-DIHYDROPTEROATE
Row.1373_124179	347.183002408679	C02838
Row.1374_119646	283.224234278919	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.1375_106258	238.120371385402	CPD-13711,C01735
Row.1376_98274	242.115337675349	S-NORLAUDANOSOLINE
Row.1377_100822	263.103937827486	C00120
Row.1378_74448	271.178046086948	
Row.1379_45572	420.177372965209	
Row.1380_91647	306.942868801695	
Row.1381_101419	425.157278683915	
Row.1382_94009	211.180257749404	
Row.1383_85543	234.146908084012	
Row.1384_118633	487.324244002788	
Row.1385_86058	197.11458833159	CPD-371
Row.1386_96551	208.169378469417	
Row.1387_88955	243.14677481839	
Row.1388_93363	197.15087704236	
Row.1389_80199	219.146608983519	CPD66-18
Row.1390_144376	253.213807076317	
Row.1391_98926	293.221258554933	
Row.1392_90292	244.094379943718	C00475
Row.1393_67001	223.093619096569	CPD-13390,CPD-13404,CPD-3569
Row.1394_104137	241.177259790022	C00750
Row.1395_129902	669.420115392951	
Row.1397_78319	276.195335780149	
Row.1398_76089	205.133243765195	CPD-13398,CPD-12014,N-ACETYL-5-METHOXY-TRYPTAMINE
Row.1399_116354	244.094486880124	C00475
Row.1400_101108	180.135667870045	
Row.1401_100294	225.159604799591	CPD-7867
Row.1402_74213	196.073041958335	
Row.1403_2278	123.041681995199	C00299
Row.1404_80459	288.156779991242	
Row.1405_111095	240.137889124409	CPD-7710,C01516,C01735
Row.1406_70989	186.088570205668	CPD-13394,CPD-6123
Row.1407_105350	264.135678698279	C06174
Row.1408_68615	296.183856996715	
Row.1409_61151	224.161716039652	
Row.1410_3825	116.107092697575	
Row.1411_87336	285.166837258364	CPD-13014,CPD-2752
Row.1412_115991	395.146741933081	CPD-12016
Row.1413_95513	241.177163799821	C00750
Row.1414_106220	165.138574709784	
Row.1415_121811	341.193625595202	
Row.1416_9911	96.0423600195703	AMINO-ACETONE,CPD-6082,C00534
Row.1417_59270	274.179588511161	
Row.1418_65944	241.176966381986	C00750
Row.1419_88030	237.145837413193	
Row.1420_100295	209.114651165799	CPD-13397
Row.1421_3782	284.840978737302	
Row.1422_70138	252.121350958945	
Row.1423_81464	263.17358991317	
Row.1424_2747	235.166581856689	
Row.1425_87883	266.174407018034	
Row.1426_76045	290.136009461425	ACETYL-ETCETERA-L-ASPARAGINE
Row.1427_89312	336.141538532767	ACETYL-ETCETERA-L-ASPARAGINE
Row.1428_3447	332.750036705031	
Row.1429_30137	602.30299032788	
Row.1431_123557	297.253568984933	
Row.1432_110795	329.229866962513	
Row.1434_2581	285.145747428318	DODECANOATE
Row.1435_105736	269.135676982579	
Row.1436_132211	291.22932785535	17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O,C00523,5Z8Z10E14Z-12S-12-HYDROPEROXYICOS,5Z8Z11Z13E-15S-15-HYDROPEROXYICOS,6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6,6Z8E10E14Z-5S12R-512-DIHYDROXYI,CPD-8892
Row.1437_71179	248.126471066749	CPD-11406,N6N6N6-TRIMETHYL-L-LYSINE
Row.1438_63629	357.101003916335	
Row.1440_61400	249.145784359408	C00449
Row.1441_97761	254.136574246568	
Row.1442_2364	189.051795778768	CPD-7999,C00601
Row.1443_5194	140.068059488075	VAL
Row.1444_63140	281.183819294832	
Row.1445_40982	582.327025332274	
Row.1446_109775	398.266672051388	CPD3DJ-11366
Row.1447_36386	497.256410635581	GLYCOLITHOCHOLATE-3-SULFATES
Row.1448_91687	200.10675793682	CPD-11877
Row.1449_89347	281.172022859495	
Row.1450_119568	288.120499433388	S-NORLAUDANOSOLINE
Row.1451_109114	277.140910057981	C00449,CPD-14601
Row.1452_78135	261.10938024062	CPD-13711,CPD-596,C00214
Row.1453_116092	193.169937613328	
Row.1454_47120	365.181630345257	
Row.1455_98717	456.142041888233	C05322
Row.1456_71993	192.137971952385	
Row.1457_105371	315.156703669202	
Row.1458_89559	409.173107594401	C07344,HYDROXY-915-DIOXOPROSTA-13-ENOATE
Row.1459_1767	90.0917231238781	VAL
Row.1460_40777	493.225195886261	
Row.1461_128554	297.203369516213	CPD-7836
Row.1462_96903	369.224961634908	HYDROXY-915-DIOXOPROSTA-13-ENOATE
Row.1463_107186	310.177658271329	
Row.1464_78844	257.17193539599	
Row.1465_76169	247.09374929011	C00120,C00526
Row.1466_2282	149.093523428249	N-ACETYL-BETA-GLUCOSAMINYLAMINE
Row.1467_94769	360.274089463367	
Row.1468_125372	329.208614254263	11-DEOXY-CORTISOL,C02140
Row.1469_104663	158.096390983741	CPD-11406
Row.1470_49226	469.242154641565	
Row.1471_94603	313.198252769395	
Row.1472_46178	412.208990081802	
Row.1473_102375	266.209400026118	
Row.1474_76310	195.135289845198	CPD-3617
Row.1475_9418	190.012505386016	CPD-13910,CPD-13914,C00740,C00242,OXALO-SUCCINATE,QUINOLINATE,SER
Row.1476_5762	112.037074858425	B-ALANINE,L-ALPHA-ALANINE,C00213
Row.1477_2386	305.244731988608	ARACHIDONIC_ACID,17-ALPHA20-ALPHA-DIHYDROXYPREGN-4-EN-3-,CPD-13524,CPD-13538,CPD-13550,CPD-882,CPD66-23,OLEATE-CPD
Row.1478_113232	425.136130348035	
Row.1479_82458	195.135337997267	CPD-3617
Row.1480_108290	269.222137106176	
Row.1481_49398	507.240942182159	
Row.1482_88848	232.132351679542	CPD-13040
Row.1483_87441	227.103854670066	C00931,CPD-14736
Row.1484_2435	211.130134205082	
Row.1485_111206	569.101038222609	
Row.1486_82852	556.05801304372	
Row.1487_84011	651.357649991139	
Row.1488_111812	463.209572086821	
Row.1489_128137	709.472551881582	
Row.1490_111633	271.166562579685	C00468,CPD-7867
Row.1491_84630	259.105099106656	CPD-12018,CPD-12023
Row.1492_103123	319.15169641215	
Row.1493_124091	190.158992422314	
Row.1495_95800	209.151076991631	C00449
Row.1496_90449	340.13655431838	
Row.1497_117170	269.208610028275	
Row.1498_59344	262.179623029881	
Row.1499_112404	245.151064324126	
Row.1500_53968	594.28980638699	
Row.1501_51719	199.130237043416	C00756
Row.1502_71512	245.114459473644	CPD-574,C00931
Row.1503_129564	461.287747568773	CPD-7284
Row.1504_66852	337.161978654361	CPD-14705,CPD-14705
Row.1505_41046	303.120176464066	BILIVERDINE,CPD-14601
Row.1506_69206	302.135825498997	C01735
Row.1507_49448	367.172436171033	
Row.1508_42918	565.283791153953	
Row.1509_110379	223.166755336956	DODECANOATE
Row.1510_116474	365.229939110859	11-DEOXY-CORTISOL,C02140
Row.1511_24717	550.771280688021	
Row.1512_8887	154.083745770287	ILE,LEU
Row.1513_40402	377.177887314795	
Row.1514_108027	269.135736989156	
Row.1515_130770	599.391181710957	
Row.1516_6793	156.062967074502	CPD0-1123,4-AMINO-BUTYRALDEHYDE
Row.1517_49517	493.225379181733	
Row.1519_85150	235.130259068596	
Row.1520_77240	283.151108162544	
Row.1521_130469	581.366791530223	
Row.1522_130173	269.208599326934	
Row.1523_102656	239.104020726356	N-FORMYLKYNURENINE,5-HYDROXY-TRYPTOPHAN,6-LACTOYL-5678-TETRAHYDROPTERIN,CPD-13390,CPD-14202,CPD-14203,CPD-7202,CPD-7229,TMP
Row.1524_105077	320.258236201933	
Row.1525_82538	244.131429739832	S-NORLAUDANOSOLINE
Row.1526_15899	306.0595870093	C00212,CPD-12541,CPD-12557,CPD-3604,C00330,C00140
Row.1527_71881	228.099151184303	C00881
Row.1528_112253	367.245748864564	18-HYDROXYOLEATE
Row.1529_2558	155.067671425415	CPD-13229,CPD-7031,METHYLBUT-CPD
Row.1530_56649	383.218326850093	18-HYDROXYOLEATE,CPD66-28,C00410
Row.1531_112890	249.182584690563	CPD-11961
Row.1532_111150	350.987138620634	
Row.1533_70143	321.216118963103	OLEATE-CPD
Row.1534_19277	261.130525384531	
Row.1535_52857	219.062370143267	
Row.1536_80065	279.168711625979	
Row.1538_54602	462.186315902115	5-METHYL-THF
Row.1539_51417	733.426836624977	
Row.1540_49069	252.15720017063	
Row.1541_69143	250.179663969814	
Row.1542_92428	211.166734316082	
Row.1543_65054	247.106980287131	CPD-1097,CPD-12022,CPD-14092,CPD-2743,CPD-3187,C01594
Row.1544_97483	239.161626075742	
Row.1545_98831	274.200945475282	
Row.1546_94105	211.130339201464	
Row.1548_62341	225.145728976947	
Row.1549_69781	230.139740020645	CPD66-18
Row.1550_91025	497.214593445477	
Row.1551_106877	255.098955206092	CPD-10488,NICOTINAMIDE_RIBOSE
Row.1552_70699	341.193577456439	
Row.1553_92495	237.034191551666	
Row.1554_30180	500.264379241386	
Row.1555_97253	306.242510606664	
Row.1556_3285	646.56971280839	
Row.1557_123942	178.158986200084	
Row.1558_48373	639.284311074215	
Row.1559_52980	497.200853857665	CPD0-1081
Row.1560_3132	604.572779817221	
Row.1561_63935	274.104573951682	L-ARGININO-SUCCINATE
Row.1562_52508	341.157654748796	
Row.1563_126863	172.133111251924	
Row.1565_104304	245.114735580216	CPD-574,C00931,PTEROATE
Row.1566_93310	224.125758130243	
Row.1567_92992	242.114917280439	
Row.1568_74066	180.138010839555	
Row.1569_124577	353.266245843676	STEARIC_ACID
Row.1570_91798	279.168188033617	
Row.1571_66772	480.233750524346	CPD0-1082
Row.1572_2108	241.067886579799	
Row.1573_76911	217.083139963141	C00299
Row.1575_2275	467.101979238244	FARNESYL-PP
Row.1576_95494	377.147037685951	C00255
Row.1577_63091	292.114917457456	
Row.1578_82474	327.141365844354	
Row.1579_107664	230.211339304667	
Row.1580_98213	239.013552241338	C06607
Row.1581_67306	464.582929961581	
Row.1582_2436	239.088725724847	
Row.1583_88165	214.083661629549	CPD-12021
Row.1584_67700	264.120540169015	3-HYDROXY-N6N6N6-TRIMETHYL-L-LYSINE,ACETYL-ETCETERA-L-ASPARAGINE
Row.1585_101751	325.198601952596	CPD-11268
Row.1587_2022	221.187306814619	
Row.1588_102569	425.136762808233	
Row.1589_76684	159.09146880142	CPD-11890,CPD-2742,C00525,C00780,TRP
Row.1590_2321	139.036317131387	2-KETO-ISOVALERATE
Row.1591_92097	215.067478077776	CPD-7619
Row.1592_91594	222.148368233639	
Row.1593_2081	305.281062792118	CPD-7235
Row.1594_4041	458.764718153728	
Row.1595_93257	354.240538938103	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.1596_84393	216.195528720814	
Row.1597_2365	201.088274402374	CPD-13403,CPD0-1445,C00526,C00299
Row.1598_72192	264.195400736821	
Row.1599_105079	299.182750643916	
Row.1600_61626	301.162056438857	C06174
Row.1601_98347	251.104055004208	CH33ADO,C00559
Row.1603_2375	136.073092259855	
Row.1604_2801	449.360055207773	CPD-8619
Row.1605_130931	349.271343844504	
Row.1606_78538	195.135294108967	CPD-3617
Row.1608_62979	279.168884975614	
Row.1609_46717	569.314716424999	PROTOPORPHYRINOGEN,CPD-465
Row.1610_75369	285.145952164042	DODECANOATE
Row.1611_2416	191.103975465773	CPD-13397,CPD-10814,CPD-7618,CPD-9976,CPD-9977,CPD0-1445
Row.1612_70003	241.1405874074	CPD-3617
Row.1613_32710	393.209147624989	
Row.1614_90882	217.08326597959	C00299
Row.1615_109879	795.336661160021	
Row.1616_104770	236.162152641172	
Row.1617_92597	342.152062335537	
Row.1618_98854	295.151342559705	C00449
Row.1619_113280	267.206446336251	
Row.1620_68875	243.098803081684	C00214,3-HYDROXY-L-KYNURENINE,7-8-DIHYDROPTEROATE
Row.1621_73392	176.106813703232	C00475
Row.1622_59835	260.088930154142	CPD-12021
Row.1623_73296	213.088100421602	CPD-371
Row.1624_54964	329.136607319384	
Row.1625_72956	309.215708145084	
Row.1626_3579	378.728766831945	
Row.1627_104417	179.104112731269	CPD-10806
Row.1628_58510	276.17002293958	
Row.1630_95038	321.214883131681	
Row.1631_92820	267.192773280337	
Row.1632_108614	255.193157227474	CPD-7867
Row.1633_137817	327.22918302198	ARACHIDONIC_ACID
Row.1634_88508	290.947805580837	
Row.1635_104305	307.151481344148	
Row.1636_3914	249.14587055049	C00449
Row.1637_131036	381.109916437988	
Row.1638_79274	245.114443397545	CPD-574,C00931
Row.1639_58470	333.179646638596	CPD-13089,CPD-13090,CPD-13091,CPD-730
Row.1640_85097	227.124941353211	
Row.1641_10501	138.052527570299	CPD-10687,CPD-6124,C00763,HYALURONATE,PRO
Row.1642_99531	251.161697568651	CPD-11962
Row.1643_109500	409.162406658132	
Row.1644_97915	214.120117669423	
Row.1645_53991	360.179602229212	
Row.1646_130308	240.195727183306	
Row.1647_104909	269.208536832315	
Row.1648_120002	174.127706344782	
Row.1649_98346	352.136685703947	
Row.1650_95418	358.200407528166	
Row.1651_130977	327.228703853156	ARACHIDONIC_ACID
Row.1652_40574	495.240912860263	
Row.1653_91026	282.109829493787	
Row.1654_113893	558.317741038167	LEUKOTRIENE-C4
Row.1655_106695	277.119683890332	CPD-7204
Row.1656_106694	224.104455255855	NALPHA-GAMMA-L-GLUTAMYLHISTAMINE,C00239
Row.1657_110257	399.253395859003	
Row.1659_4696	157.097005719132	
Row.1660_101351	354.152344562661	ACETYL-ETCETERA-L-ASPARAGINE
Row.1661_121341	490.290611462083	
Row.1662_84661	250.179455130716	
Row.1663_66512	359.2045323561	
Row.1664_63792	238.177577965323	
Row.1665_66363	315.213916323709	
Row.1666_81876	200.164227144393	
Row.1667_98193	354.168474930942	C05322
Row.1668_71118	387.200301053534	
Row.1669_61176	347.204488403145	
Row.1670_82814	313.161900933028	CPD-7710
Row.1671_75690	247.130197648781	7-8-DIHYDROPTEROATE
Row.1672_80135	251.161488655635	
Row.1673_60354	317.14697515902	
Row.1674_65070	797.341950229559	
Row.1675_7141	136.048052091657	C00532,XYLITOL
Row.1676_97441	258.206224180318	
Row.1677_88043	314.209069744566	
Row.1679_42845	625.26888843253	
Row.1680_83615	216.099414695296	C00475
Row.1681_76816	180.101661785983	CPD-11877,CPD-341
Row.1682_113883	251.197969648783	CPD-7836
Row.1683_107100	236.162157784099	
Row.1684_49166	381.116585668617	S-LACTOYL-GLUTATHIONE
Row.1685_75406	232.190388932064	
Row.1686_103093	211.166812108718	
Row.1687_9393	240.120513342719	NALPHA-GAMMA-L-GLUTAMYLHISTAMINE
Row.1688_89777	276.157393672426	
Row.1689_3743	400.758455218123	
Row.1690_120550	357.203696494391	3-BETA-HYDROXYANDROST-5-EN-17-ONE,CPD-342,C00535
Row.1691_83762	262.112811501138	CPD-511
Row.1692_87882	216.19554281975	
Row.1693_102028	227.0676785276	C00475,C00299
Row.1694_2085	350.986761582531	
Row.1696_88154	271.151080060109	
Row.1697_48878	491.255417615138	
Row.1698_96682	342.240835534018	
Row.1699_94767	322.162370632919	
Row.1700_98713	230.078847692954	CPD-341
Row.1701_103673	523.201475043984	
Row.1702_97387	195.135449572481	CPD-3617
Row.1703_2266	175.072681857859	FORMYL-ISOGLUTAMINE,N-FORMIMINO-L-GLUTAMATE,4-IMIDAZOLONE-5-PROPIONATE
Row.1704_75831	254.172404625907	
Row.1705_120067	393.167227012663	BETA-HYDROXYANDROST-5-EN-17-ONE-3-SULFAT
Row.1706_2557	472.694145338432	
Row.1707_50649	578.331674256168	
Row.1708_2206	165.051993492675	
Row.1709_52821	651.284441264716	
Row.1710_101589	250.17767135865	
Row.1711_117720	232.190641642739	
Row.1712_102054	236.071554062653	C00051
Row.1713_121395	353.078350367925	7-8-DIHYDROPTEROATE
Row.1716_81435	238.120044468835	CPD-13711
Row.1717_106810	253.029255369066	
Row.1718_64442	275.124856434131	CPD-7229
Row.1719_8997	176.065630185332	ESTRONE-SULFATE
Row.1721_58403	476.2019779945	
Row.1722_98914	199.13035233925	C00756
Row.1723_59689	572.331924991393	
Row.1724_3623	330.752990352553	
Row.1725_70970	164.106754236562	CPD-12021
Row.1726_87422	247.025245026452	PYRIDOXAL_PHOSPHATE
Row.1727_38970	555.299716273712	
Row.1729_2315	223.093711762861	CPD-13390,CPD-13404,CPD-3569
Row.1730_113784	266.173113916057	
Row.1731_3695	152.03163359595	5-OXOPROLINE,PYRROLINE-HYDROXY-CARBOXYLATE
Row.1732_107991	170.096300190666	CPD-7650
Row.1733_8066	154.047369713346	C01847,2-HYDROXY-2-METHYLPROPANENITRILE,C01015,5-AMINO-LEVULINATE,L-GLUTAMATE_GAMMA-SEMIALDEHYDE
Row.1734_128740	503.355884569903	
Row.1735_63775	282.168609862264	
Row.1736_35289	487.226802836726	
Row.1737_80864	261.109408410296	CPD-13711,CPD-596,C00214
Row.1738_66086	239.124940438082	N-ACETYL-BETA-GLUCOSAMINYLAMINE
Row.1739_66314	671.354882986173	CPD-9460
Row.1740_107518	237.182369155324	
Row.1741_84075	285.203317159329	
Row.1742_2014	414.735551122562	
Row.1743_77505	252.159016586755	
Row.1744_3411	149.057124787437	N3-METHYLCYTOSINE
Row.1745_68760	259.142119912758	DODECANOATE,NALPHA-GAMMA-L-GLUTAMYLHISTAMINE
Row.1746_93639	423.1523915773	
Row.1747_127876	293.20853138176	CPD-11961
